second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,2,0,2
9,2,0,2
10,2,0,2
11,2,0,2
12,2,0,2
13,2,0,2
14,2,0,2
15,2,0,2
16,2,0,2
17,2,0,2
18,2,0,2
19,2,0,2
20,2,0,2
21,2,0,2
22,2,0,2
23,2,0,2
24,2,0,2
25,2,0,2
26,2,0,2
27,2,0,2
28,2,0,2
29,2,0,2
30,2,0,2
31,2,0,2
32,2,0,2
33,2,0,2
34,2,0,2
35,2,0,2
36,2,0,2
37,2,0,2
38,2,0,2
39,2,0,2
40,2,0,2
41,2,0,2
42,2,0,2
43,2,0,2
44,2,0,2
45,2,0,2
46,2,0,2
47,2,0,2
48,2,0,2
49,2,0,2
50,2,0,2
51,2,0,2
52,2,0,2
53,2,0,2
54,2,0,2
55,2,0,2
56,2,0,2
57,2,0,2
58,2,0,2
59,2,0,2
60,2,0,2
61,2,0,2
62,2,0,2
63,2,0,2
64,2,0,2
65,2,0,2
66,2,0,2
67,2,0,2
68,2,0,2
69,2,0,2
70,2,0,2
71,2,0,2
72,2,0,2
73,2,0,2
74,2,0,2
75,2,0,2
76,2,0,2
77,2,0,2
78,2,0,2
79,2,0,2
80,2,0,2
81,2,0,2
82,2,0,2
83,2,0,2
84,3,0,3
85,3,0,3
86,3,0,3
87,3,0,3
88,4,0,4
89,4,0,4
90,4,0,4
91,4,0,4
92,4,0,4
93,4,0,4
94,4,0,4
95,4,0,4
96,4,0,4
97,4,0,4
98,4,0,4
99,4,0,4
100,4,0,4
101,4,0,4
102,4,0,4
103,4,0,4
104,4,0,4
105,4,0,4
106,4,0,4
107,4,0,4
108,4,0,4
109,4,0,4
110,4,0,4
111,4,0,4
112,4,0,4
113,4,0,4
114,4,0,4
115,4,0,4
116,4,0,4
117,4,0,4
118,4,0,4
119,4,0,4
120,3,0,3
121,3,0,3
122,3,0,3
123,3,0,3
124,2,0,2
125,2,0,2
126,2,0,2
127,3,0,3
128,3,0,3
129,3,0,3
130,3,0,3
131,3,0,3
132,3,0,3
133,3,0,3
134,3,0,3
135,3,0,3
136,3,0,3
137,3,0,3
138,3,0,3
139,3,0,3
140,3,0,3
141,3,0,3
142,3,0,3
143,3,0,3
144,3,0,3
145,3,0,3
146,3,0,3
147,3,0,3
148,3,0,3
149,3,0,3
150,3,0,3
151,3,0,3
152,3,0,3
153,3,0,3
154,3,0,3
155,3,0,3
156,3,0,3
157,3,0,3
158,3,0,3
159,3,0,3
160,3,0,3
161,3,0,3
162,3,0,3
163,3,0,3
164,2,0,2
165,2,0,2
166,2,0,2
167,1,0,1
168,1,0,1
169,1,0,1
170,1,0,1
171,1,0,1
172,1,0,1
173,1,0,1
174,1,0,1
175,1,0,1
176,1,0,1
177,1,0,1
178,1,0,1
179,1,0,1
180,1,0,1
181,1,0,1
182,1,0,1
183,1,0,1
184,1,0,1
185,1,0,1
186,1,0,1
187,1,0,1
188,1,0,1
189,1,0,1
190,1,0,1
191,1,0,1
192,1,0,1
193,1,0,1
194,1,0,1
195,1,0,1
196,1,0,1
197,1,0,1
198,1,0,1
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
