second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,3,0,3
9,3,0,3
10,3,0,3
11,3,0,3
12,3,0,3
13,3,0,3
14,3,0,3
15,3,0,3
16,3,0,3
17,3,0,3
18,3,0,3
19,3,0,3
20,3,0,3
21,3,0,3
22,3,0,3
23,3,0,3
24,3,0,3
25,3,0,3
26,3,0,3
27,3,0,3
28,3,0,3
29,3,0,3
30,3,0,3
31,3,0,3
32,3,0,3
33,3,0,3
34,3,0,3
35,3,0,3
36,3,0,3
37,3,0,3
38,3,0,3
39,3,0,3
40,3,0,3
41,3,0,3
42,3,0,3
43,3,0,3
44,3,0,3
45,3,0,3
46,3,0,3
47,3,0,3
48,3,0,3
49,3,0,3
50,3,0,3
51,3,0,3
52,3,0,3
53,3,0,3
54,3,0,3
55,3,0,3
56,3,0,3
57,3,0,3
58,3,0,3
59,3,0,3
60,3,0,3
61,3,0,3
62,3,0,3
63,3,0,3
64,3,0,3
65,3,0,3
66,3,0,3
67,3,0,3
68,3,0,3
69,3,0,3
70,3,0,3
71,3,0,3
72,3,0,3
73,3,0,3
74,3,0,3
75,3,0,3
76,3,0,3
77,3,0,3
78,3,0,3
79,3,0,3
80,3,0,3
81,3,0,3
82,3,0,3
83,3,0,3
84,3,0,3
85,3,0,3
86,3,0,3
87,3,0,3
88,3,0,3
89,3,0,3
90,3,0,3
91,3,0,3
92,3,0,3
93,3,0,3
94,3,0,3
95,3,0,3
96,3,0,3
97,3,0,3
98,3,0,3
99,3,0,3
100,3,0,3
101,3,0,3
102,3,0,3
103,3,0,3
104,3,0,3
105,3,0,3
106,3,0,3
107,3,0,3
108,3,0,3
109,3,0,3
110,3,0,3
111,3,0,3
112,3,0,3
113,3,0,3
114,3,0,3
115,3,0,3
116,3,0,3
117,3,0,3
118,3,0,3
119,3,0,3
120,3,0,3
121,3,0,3
122,3,0,3
123,3,0,3
124,3,0,3
125,3,0,3
126,4,0,4
127,4,0,4
128,4,0,4
129,5,0,5
130,5,0,5
131,5,0,5
132,5,0,5
133,5,0,5
134,5,0,5
135,5,0,5
136,5,0,5
137,5,0,5
138,5,0,5
139,5,0,5
140,5,0,5
141,5,0,5
142,5,0,5
143,5,0,5
144,5,0,5
145,5,0,5
146,5,0,5
147,5,0,5
148,5,0,5
149,5,0,5
150,5,0,5
151,5,0,5
152,5,0,5
153,5,0,5
154,5,0,5
155,5,0,5
156,5,0,5
157,5,0,5
158,5,0,5
159,5,0,5
160,5,0,5
161,5,0,5
162,5,0,5
163,5,0,5
164,5,0,5
165,5,0,5
166,5,0,5
167,5,0,5
168,5,0,5
169,5,0,5
170,5,0,5
171,4,0,4
172,4,0,4
173,4,0,4
174,4,0,4
175,4,0,4
176,4,0,4
177,4,0,4
178,4,0,4
179,4,0,4
180,4,0,4
181,4,0,4
182,4,0,4
183,4,0,4
184,4,0,4
185,4,0,4
186,4,0,4
187,4,0,4
188,4,0,4
189,4,0,4
190,4,0,4
191,4,0,4
192,4,0,4
193,4,0,4
194,4,0,4
195,4,0,4
196,4,0,4
197,4,0,4
198,4,0,4
199,4,0,4
200,4,0,4
201,4,0,4
202,4,0,4
203,4,0,4
204,4,0,4
205,4,0,4
206,4,0,4
207,4,0,4
208,4,0,4
209,4,0,4
210,4,0,4
211,4,0,4
212,4,0,4
213,4,0,4
214,4,0,4
215,4,0,4
216,4,0,4
217,4,0,4
218,4,0,4
219,4,0,4
220,4,0,4
221,4,0,4
222,4,0,4
223,4,0,4
224,4,0,4
225,4,0,4
226,4,0,4
227,4,0,4
228,4,0,4
229,4,0,4
230,4,0,4
231,4,0,4
232,4,0,4
