second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,3,0,3
9,3,0,3
10,3,0,3
11,4,0,4
12,4,0,4
13,4,0,4
14,4,0,4
15,4,0,4
16,4,0,4
17,4,0,4
18,4,0,4
19,4,0,4
20,4,0,4
21,4,0,4
22,4,0,4
23,4,0,4
24,4,0,4
25,4,0,4
26,4,0,4
27,4,0,4
28,4,0,4
29,4,0,4
30,4,0,4
31,4,0,4
32,4,0,4
33,4,0,4
34,4,0,4
35,5,0,5
36,5,0,5
37,5,0,5
38,5,0,5
39,5,0,5
40,5,0,5
41,5,0,5
42,5,0,5
43,5,0,5
44,5,0,5
45,5,0,5
46,5,0,5
47,5,0,5
48,4,0,4
49,4,0,4
50,4,0,4
51,4,0,4
52,4,0,4
53,4,0,4
54,4,0,4
55,4,0,4
56,4,0,4
57,4,0,4
58,4,0,4
59,4,0,4
60,4,0,4
61,4,0,4
62,4,0,4
63,4,0,4
64,5,0,5
65,5,0,5
66,5,0,5
67,5,0,5
68,5,0,5
69,5,0,5
70,5,0,5
71,6,0,6
72,6,0,6
73,6,0,6
74,6,0,6
75,6,0,6
76,6,0,6
77,6,0,6
78,6,0,6
79,6,0,6
80,6,0,6
81,6,0,6
82,6,0,6
83,6,0,6
84,6,0,6
85,6,0,6
86,6,0,6
87,6,0,6
88,5,0,5
89,5,0,5
90,6,0,6
91,6,0,6
92,6,0,6
93,6,0,6
94,6,0,6
95,7,0,7
96,7,0,7
97,7,0,7
98,7,0,7
99,7,0,7
100,7,0,7
101,7,0,7
102,8,0,8
103,8,0,8
104,8,0,8
105,8,0,8
106,8,0,8
107,8,0,8
108,8,0,8
109,8,0,8
110,8,0,8
111,8,0,8
112,8,0,8
113,8,0,8
114,8,0,8
115,8,0,8
116,8,0,8
117,8,0,8
118,8,0,8
119,8,0,8
120,8,0,8
121,8,0,8
122,8,0,8
123,8,0,8
124,8,0,8
125,8,0,8
126,8,0,8
127,8,0,8
128,8,0,8
129,8,0,8
130,8,0,8
131,7,0,7
132,7,0,7
133,7,0,7
134,7,0,7
135,7,0,7
136,7,0,7
137,7,0,7
138,6,0,6
139,6,0,6
140,6,0,6
141,6,0,6
142,6,0,6
143,6,0,6
144,6,0,6
145,5,0,5
146,5,0,5
147,6,0,6
148,6,0,6
149,6,0,6
150,6,0,6
151,6,0,6
152,6,0,6
153,7,0,7
154,7,0,7
155,7,0,7
156,7,0,7
157,7,0,7
158,7,0,7
159,7,0,7
160,7,0,7
161,7,0,7
162,7,0,7
163,7,0,7
164,7,0,7
165,7,0,7
166,9,0,9
167,9,0,9
168,9,0,9
169,9,0,9
170,9,0,9
171,9,0,9
172,9,0,9
173,9,0,9
174,8,0,8
175,8,0,8
176,8,0,8
177,8,0,8
178,8,0,8
179,8,0,8
180,8,0,8
181,8,0,8
182,8,0,8
183,8,0,8
184,8,0,8
185,7,0,7
186,7,0,7
187,7,0,7
188,7,0,7
189,7,0,7
190,7,0,7
191,7,0,7
192,7,0,7
193,7,0,7
194,7,0,7
195,7,0,7
196,7,0,7
197,7,0,7
198,7,0,7
199,7,0,7
200,7,0,7
201,7,0,7
202,7,0,7
203,7,0,7
204,7,0,7
205,7,0,7
206,7,0,7
207,7,0,7
208,7,0,7
209,6,0,6
210,6,0,6
211,6,0,6
212,6,0,6
213,6,0,6
214,6,0,6
215,6,0,6
216,6,0,6
217,6,0,6
218,6,0,6
219,6,0,6
220,6,0,6
221,6,0,6
222,6,0,6
223,6,0,6
224,6,0,6
225,6,0,6
226,6,0,6
227,6,0,6
228,6,0,6
229,6,0,6
230,6,0,6
231,6,0,6
232,6,0,6
