second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,1,0,1
11,1,0,1
12,1,0,1
13,1,0,1
14,1,0,1
15,1,0,1
16,1,0,1
17,1,0,1
18,1,0,1
19,1,0,1
20,1,0,1
21,2,0,2
22,2,0,2
23,2,0,2
24,2,0,2
25,2,0,2
26,2,0,2
27,2,0,2
28,2,0,2
29,2,0,2
30,2,0,2
31,2,0,2
32,2,0,2
33,2,0,2
34,2,0,2
35,2,0,2
36,2,0,2
37,2,0,2
38,2,0,2
39,2,0,2
40,2,0,2
41,2,0,2
42,2,0,2
43,2,0,2
44,2,0,2
45,2,0,2
46,2,0,2
47,2,0,2
48,2,0,2
49,2,0,2
50,3,0,3
51,3,0,3
52,3,0,3
53,3,0,3
54,3,0,3
55,3,0,3
56,2,1,3
57,2,1,3
58,2,1,3
59,2,1,3
60,2,1,3
61,2,1,3
62,2,1,3
63,2,1,3
64,2,1,3
65,2,1,3
66,2,1,3
67,1,2,3
68,1,2,3
69,1,2,3
70,1,2,3
71,1,2,3
72,1,2,3
73,1,2,3
74,1,2,3
75,1,2,3
76,1,2,3
77,1,2,3
78,1,2,3
79,1,2,3
80,1,2,3
81,1,2,3
82,1,2,3
83,1,2,3
84,1,2,3
85,1,2,3
86,2,2,4
87,2,2,4
88,2,2,4
89,2,2,4
90,2,2,4
91,2,2,4
92,2,2,4
93,2,2,4
94,2,2,4
95,2,2,4
96,3,1,4
97,3,1,4
98,3,1,4
99,3,1,4
100,2,1,3
101,1,1,2
102,1,1,2
103,1,1,2
104,1,1,2
105,1,1,2
106,1,1,2
107,1,1,2
108,1,1,2
109,1,1,2
110,1,0,1
111,1,0,1
112,1,0,1
113,1,0,1
114,1,0,1
115,1,0,1
116,1,0,1
117,1,0,1
118,1,0,1
119,1,0,1
120,1,0,1
121,1,0,1
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,0,0
196,1,0,1
197,1,0,1
198,1,0,1
199,1,0,1
200,1,0,1
201,1,0,1
202,1,0,1
203,1,0,1
204,1,0,1
205,1,0,1
206,1,0,1
207,1,0,1
208,1,0,1
209,1,0,1
210,1,0,1
211,1,0,1
212,1,0,1
213,1,0,1
214,1,0,1
215,1,0,1
216,1,0,1
217,1,0,1
218,1,0,1
219,1,0,1
220,1,0,1
221,1,0,1
222,1,0,1
223,1,0,1
224,1,0,1
225,1,0,1
226,1,0,1
227,1,0,1
228,1,0,1
229,1,0,1
230,1,0,1
231,1,0,1
232,1,0,1
