second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,3,0,3
9,3,0,3
10,3,0,3
11,3,0,3
12,4,0,4
13,4,0,4
14,4,0,4
15,4,0,4
16,4,0,4
17,4,0,4
18,4,0,4
19,4,0,4
20,4,0,4
21,4,0,4
22,4,0,4
23,4,0,4
24,4,0,4
25,4,0,4
26,4,0,4
27,4,0,4
28,4,0,4
29,4,0,4
30,4,0,4
31,4,0,4
32,4,0,4
33,4,0,4
34,4,0,4
35,4,0,4
36,4,0,4
37,4,0,4
38,4,0,4
39,4,0,4
40,4,0,4
41,4,0,4
42,5,0,5
43,5,0,5
44,5,0,5
45,5,0,5
46,5,0,5
47,5,0,5
48,5,0,5
49,5,0,5
50,5,0,5
51,5,0,5
52,5,0,5
53,5,0,5
54,5,0,5
55,5,0,5
56,5,0,5
57,5,0,5
58,5,0,5
59,5,0,5
60,5,0,5
61,5,0,5
62,5,0,5
63,5,0,5
64,5,0,5
65,5,0,5
66,5,0,5
67,5,0,5
68,5,0,5
69,5,0,5
70,5,0,5
71,5,0,5
72,5,0,5
73,5,0,5
74,6,0,6
75,6,0,6
76,6,0,6
77,6,0,6
78,5,0,5
79,5,0,5
80,5,0,5
81,5,0,5
82,5,0,5
83,5,0,5
84,5,0,5
85,5,0,5
86,5,0,5
87,6,0,6
88,6,0,6
89,6,0,6
90,6,0,6
91,6,0,6
92,6,0,6
93,6,0,6
94,6,0,6
95,6,0,6
96,6,0,6
97,6,0,6
98,6,0,6
99,6,0,6
100,6,0,6
101,6,0,6
102,6,0,6
103,6,0,6
104,6,0,6
105,6,0,6
106,6,0,6
107,5,0,5
108,5,0,5
109,5,0,5
110,6,0,6
111,6,0,6
112,6,0,6
113,6,0,6
114,6,0,6
115,6,0,6
116,6,0,6
117,5,0,5
118,5,0,5
119,5,0,5
120,5,0,5
121,5,0,5
122,5,0,5
123,5,0,5
124,5,0,5
125,5,0,5
126,5,0,5
127,5,0,5
128,5,0,5
129,5,0,5
130,5,0,5
131,5,0,5
132,5,0,5
133,4,0,4
134,4,0,4
135,4,0,4
136,4,0,4
137,4,0,4
138,4,0,4
139,4,0,4
140,4,0,4
141,4,0,4
142,4,0,4
143,5,0,5
144,5,0,5
145,5,0,5
146,5,0,5
147,5,0,5
148,5,0,5
149,5,0,5
150,5,0,5
151,5,0,5
152,5,0,5
153,5,0,5
154,5,0,5
155,5,0,5
156,5,0,5
157,5,0,5
158,5,0,5
159,5,0,5
160,5,0,5
161,5,0,5
162,5,0,5
163,5,0,5
164,4,0,4
165,4,0,4
166,4,0,4
167,4,0,4
168,4,0,4
169,4,0,4
170,4,0,4
171,5,0,5
172,5,0,5
173,5,0,5
174,5,0,5
175,5,0,5
176,5,0,5
177,5,0,5
178,5,0,5
179,5,0,5
180,5,0,5
181,5,0,5
182,5,0,5
183,5,0,5
184,5,0,5
185,5,0,5
186,5,0,5
187,5,0,5
188,5,0,5
189,5,0,5
190,5,0,5
191,5,0,5
192,5,0,5
193,5,0,5
194,5,0,5
195,5,0,5
196,5,0,5
197,5,0,5
198,5,0,5
199,5,0,5
200,5,0,5
201,5,0,5
202,5,0,5
203,5,0,5
204,5,0,5
205,6,0,6
206,6,0,6
207,6,0,6
208,6,0,6
209,6,0,6
210,5,0,5
211,6,0,6
212,5,0,5
213,5,0,5
214,5,0,5
215,5,0,5
216,5,0,5
217,5,0,5
218,5,0,5
219,5,0,5
220,5,0,5
221,5,0,5
222,5,0,5
223,5,0,5
224,5,0,5
225,5,0,5
226,5,0,5
227,5,0,5
228,5,0,5
229,5,0,5
230,6,0,6
231,6,0,6
232,5,0,5
