second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,1,0,1
27,1,0,1
28,1,0,1
29,1,0,1
30,1,0,1
31,1,0,1
32,1,0,1
33,1,0,1
34,1,0,1
35,1,0,1
36,1,0,1
37,1,0,1
38,1,0,1
39,1,0,1
40,1,0,1
41,1,0,1
42,1,0,1
43,1,0,1
44,1,0,1
45,1,0,1
46,1,0,1
47,1,0,1
48,1,0,1
49,1,0,1
50,1,0,1
51,2,0,2
52,3,0,3
53,3,0,3
54,3,0,3
55,3,0,3
56,3,0,3
57,3,0,3
58,4,0,4
59,4,0,4
60,5,0,5
61,5,0,5
62,5,0,5
63,5,0,5
64,5,0,5
65,5,0,5
66,6,0,6
67,6,0,6
68,6,0,6
69,6,0,6
70,6,0,6
71,6,0,6
72,6,0,6
73,6,0,6
74,6,0,6
75,7,0,7
76,7,0,7
77,7,0,7
78,7,0,7
79,7,0,7
80,7,0,7
81,7,0,7
82,7,0,7
83,9,0,9
84,8,0,8
85,8,0,8
86,8,0,8
87,8,0,8
88,8,0,8
89,8,0,8
90,8,0,8
91,8,0,8
92,8,0,8
93,9,0,9
94,9,0,9
95,9,0,9
96,9,0,9
97,9,0,9
98,10,0,10
99,10,0,10
100,10,0,10
101,10,0,10
102,11,0,11
103,11,0,11
104,9,0,9
105,9,0,9
106,9,0,9
107,9,0,9
108,10,0,10
109,11,0,11
110,11,0,11
111,11,0,11
112,11,0,11
113,11,0,11
114,11,0,11
115,11,0,11
116,11,0,11
117,11,0,11
118,11,0,11
119,10,0,10
120,10,0,10
121,11,0,11
122,11,0,11
123,11,0,11
124,10,1,11
125,10,1,11
126,10,1,11
127,10,1,11
128,10,1,11
129,10,1,11
130,10,1,11
131,10,1,11
132,10,1,11
133,10,1,11
134,11,0,11
135,10,1,11
136,11,0,11
137,11,0,11
138,11,0,11
139,12,0,12
140,12,0,12
141,11,0,11
142,11,0,11
143,11,0,11
144,12,0,12
145,12,0,12
146,12,0,12
147,12,0,12
148,12,0,12
149,12,0,12
150,11,0,11
151,11,0,11
152,11,0,11
153,11,0,11
154,11,0,11
155,11,0,11
156,10,0,10
157,9,0,9
158,9,0,9
159,9,0,9
160,9,0,9
161,8,0,8
162,8,0,8
163,8,0,8
164,8,0,8
165,8,0,8
166,8,0,8
167,8,0,8
168,8,0,8
169,8,0,8
170,8,0,8
171,8,0,8
172,8,0,8
173,8,0,8
174,8,0,8
175,8,0,8
176,8,0,8
177,7,1,8
178,7,1,8
179,7,1,8
180,6,1,7
181,5,1,6
182,5,1,6
183,5,1,6
184,5,1,6
185,5,1,6
186,5,1,6
187,4,1,5
188,5,1,6
189,5,1,6
190,5,1,6
191,5,1,6
192,5,1,6
193,5,1,6
194,5,1,6
195,5,1,6
196,5,1,6
197,4,1,5
198,4,1,5
199,4,1,5
200,4,0,4
201,4,0,4
202,5,0,5
203,4,0,4
204,3,0,3
205,3,0,3
206,4,0,4
207,3,0,3
208,3,0,3
209,3,0,3
210,3,0,3
211,3,0,3
212,3,0,3
213,3,0,3
214,3,0,3
215,3,0,3
216,3,0,3
217,3,0,3
218,3,0,3
219,3,0,3
220,3,0,3
221,3,0,3
222,3,0,3
223,3,0,3
224,3,0,3
225,3,0,3
226,3,0,3
227,3,0,3
228,3,0,3
229,3,0,3
230,3,0,3
231,3,0,3
232,3,0,3
