second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,1,0,1
65,1,0,1
66,1,0,1
67,1,0,1
68,1,0,1
69,1,0,1
70,1,0,1
71,1,0,1
72,1,0,1
73,1,0,1
74,1,0,1
75,1,0,1
76,1,0,1
77,1,0,1
78,1,0,1
79,1,0,1
80,1,0,1
81,1,0,1
82,1,0,1
83,1,0,1
84,1,0,1
85,1,0,1
86,1,0,1
87,1,0,1
88,1,0,1
89,1,0,1
90,1,0,1
91,1,0,1
92,1,0,1
93,1,0,1
94,1,0,1
95,1,0,1
96,1,0,1
97,1,0,1
98,1,0,1
99,1,0,1
100,1,0,1
101,1,0,1
102,1,0,1
103,1,0,1
104,1,0,1
105,1,0,1
106,1,0,1
107,1,0,1
108,1,0,1
109,1,0,1
110,1,0,1
111,1,0,1
112,1,0,1
113,1,0,1
114,1,0,1
115,1,0,1
116,1,0,1
117,1,0,1
118,1,0,1
119,1,0,1
120,1,0,1
121,1,0,1
122,1,0,1
123,1,0,1
124,1,0,1
125,1,0,1
126,1,0,1
127,1,0,1
128,1,0,1
129,1,0,1
130,1,0,1
131,1,0,1
132,1,0,1
133,1,0,1
134,1,0,1
135,1,0,1
136,1,0,1
137,1,0,1
138,2,0,2
139,2,0,2
140,2,0,2
141,2,0,2
142,2,0,2
143,2,0,2
144,2,0,2
145,1,0,1
146,1,0,1
147,1,0,1
148,1,0,1
149,1,0,1
150,1,0,1
151,1,0,1
152,1,0,1
153,1,0,1
154,2,0,2
155,2,0,2
156,2,0,2
157,2,0,2
158,2,0,2
159,2,0,2
160,2,0,2
161,2,0,2
162,3,0,3
163,3,0,3
164,3,0,3
165,3,0,3
166,3,0,3
167,3,0,3
168,3,0,3
169,3,0,3
170,3,0,3
171,3,0,3
172,3,0,3
173,3,0,3
174,4,0,4
175,4,0,4
176,4,0,4
177,4,0,4
178,4,0,4
179,4,0,4
180,4,0,4
181,4,0,4
182,4,0,4
183,4,0,4
184,4,0,4
185,4,0,4
186,3,0,3
187,3,0,3
188,4,0,4
189,4,0,4
190,3,0,3
191,3,0,3
192,3,0,3
193,3,0,3
194,3,0,3
195,3,0,3
196,3,0,3
197,3,0,3
198,3,0,3
199,3,0,3
200,2,0,2
201,2,0,2
202,2,0,2
203,2,0,2
204,2,0,2
205,2,0,2
206,2,0,2
207,2,0,2
208,2,0,2
209,2,0,2
210,2,0,2
211,2,0,2
212,2,0,2
213,2,0,2
214,2,0,2
215,2,0,2
216,2,0,2
217,2,0,2
218,2,0,2
219,2,0,2
220,2,0,2
221,2,0,2
222,1,0,1
223,1,0,1
224,1,0,1
225,1,0,1
226,1,0,1
227,1,0,1
228,1,0,1
229,1,0,1
230,1,0,1
231,1,0,1
232,1,0,1
