second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,1,0,1
76,1,0,1
77,1,0,1
78,1,0,1
79,1,0,1
80,1,0,1
81,1,0,1
82,1,0,1
83,1,0,1
84,1,0,1
85,1,0,1
86,1,0,1
87,1,0,1
88,1,0,1
89,1,0,1
90,2,0,2
91,2,0,2
92,2,0,2
93,2,0,2
94,2,0,2
95,2,0,2
96,2,0,2
97,2,0,2
98,2,0,2
99,2,0,2
100,2,0,2
101,2,0,2
102,2,0,2
103,2,0,2
104,2,0,2
105,2,0,2
106,2,0,2
107,2,0,2
108,2,0,2
109,2,0,2
110,2,0,2
111,2,0,2
112,2,0,2
113,2,0,2
114,2,0,2
115,1,0,1
116,1,0,1
117,1,0,1
118,1,0,1
119,1,0,1
120,1,0,1
121,1,0,1
122,1,0,1
123,1,0,1
124,1,0,1
125,1,0,1
126,1,0,1
127,1,0,1
128,0,0,0
129,0,0,0
130,0,0,0
131,0,0,0
132,1,0,1
133,1,0,1
134,1,0,1
135,1,0,1
136,1,0,1
137,1,0,1
138,1,0,1
139,1,0,1
140,1,0,1
141,1,0,1
142,1,0,1
143,1,0,1
144,1,0,1
145,1,0,1
146,1,0,1
147,1,0,1
148,1,0,1
149,1,0,1
150,1,0,1
151,1,0,1
152,1,0,1
153,1,0,1
154,1,0,1
155,1,0,1
156,1,0,1
157,1,0,1
158,1,0,1
159,1,0,1
160,1,0,1
161,1,0,1
162,1,0,1
163,1,0,1
164,1,0,1
165,1,0,1
166,1,0,1
167,1,0,1
168,1,0,1
169,2,0,2
170,2,0,2
171,2,0,2
172,2,0,2
173,2,0,2
174,2,0,2
175,2,0,2
176,2,0,2
177,2,0,2
178,2,0,2
179,2,0,2
180,2,0,2
181,3,0,3
182,3,0,3
183,3,0,3
184,3,0,3
185,3,0,3
186,3,0,3
187,3,0,3
188,3,0,3
189,3,0,3
190,3,0,3
191,3,0,3
192,3,0,3
193,3,0,3
194,3,0,3
195,3,0,3
196,3,0,3
197,3,0,3
198,3,0,3
199,3,0,3
200,3,0,3
201,3,0,3
202,3,0,3
203,3,0,3
204,2,0,2
205,2,0,2
206,2,0,2
207,2,0,2
208,2,0,2
209,1,0,1
210,2,0,2
211,2,0,2
212,2,0,2
213,2,0,2
214,2,0,2
215,2,0,2
216,2,0,2
217,2,0,2
218,2,0,2
219,2,0,2
220,2,0,2
221,2,0,2
222,2,0,2
223,2,0,2
224,2,0,2
225,2,0,2
226,2,0,2
227,2,0,2
228,2,0,2
229,2,0,2
230,2,0,2
231,2,0,2
232,2,0,2
