second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,1,0,1
9,1,0,1
10,1,0,1
11,1,0,1
12,1,0,1
13,2,0,2
14,2,0,2
15,2,0,2
16,2,0,2
17,2,0,2
18,2,0,2
19,2,0,2
20,2,0,2
21,2,0,2
22,2,0,2
23,2,0,2
24,2,0,2
25,2,0,2
26,2,0,2
27,2,0,2
28,2,0,2
29,2,0,2
30,2,0,2
31,2,0,2
32,2,0,2
33,2,0,2
34,2,0,2
35,2,0,2
36,2,0,2
37,2,0,2
38,2,0,2
39,2,0,2
40,2,0,2
41,2,0,2
42,2,0,2
43,2,0,2
44,2,0,2
45,2,0,2
46,2,0,2
47,2,0,2
48,2,0,2
49,2,0,2
50,2,0,2
51,2,0,2
52,2,0,2
53,2,0,2
54,3,0,3
55,3,0,3
56,3,0,3
57,3,0,3
58,3,0,3
59,3,0,3
60,3,0,3
61,3,0,3
62,3,0,3
63,3,0,3
64,3,0,3
65,2,0,2
66,2,0,2
67,2,0,2
68,2,0,2
69,2,0,2
70,2,0,2
71,2,0,2
72,2,0,2
73,2,0,2
74,2,0,2
75,2,0,2
76,3,0,3
77,3,0,3
78,3,0,3
79,3,0,3
80,3,0,3
81,3,0,3
82,3,0,3
83,2,0,2
84,2,0,2
85,2,0,2
86,2,0,2
87,2,0,2
88,2,0,2
89,2,0,2
90,2,0,2
91,2,0,2
92,2,0,2
93,2,0,2
94,2,0,2
95,2,0,2
96,2,0,2
97,2,0,2
98,2,0,2
99,2,0,2
100,2,0,2
101,2,0,2
102,2,0,2
103,2,0,2
104,2,0,2
105,2,0,2
106,2,0,2
107,2,0,2
108,2,0,2
109,1,0,1
110,1,0,1
111,2,0,2
112,2,0,2
113,2,0,2
114,2,0,2
115,2,0,2
116,2,0,2
117,2,0,2
118,2,0,2
119,2,0,2
120,2,0,2
121,2,0,2
122,2,0,2
123,2,0,2
124,2,0,2
125,2,0,2
126,2,0,2
127,2,0,2
128,2,0,2
129,2,0,2
130,2,0,2
131,2,0,2
132,2,0,2
133,2,0,2
134,2,0,2
135,2,0,2
136,2,0,2
137,2,0,2
138,2,0,2
139,2,0,2
140,2,0,2
141,2,0,2
142,2,0,2
143,2,0,2
144,1,0,1
145,1,0,1
146,1,0,1
147,1,0,1
148,1,0,1
149,1,0,1
150,1,0,1
151,1,0,1
152,1,0,1
153,1,0,1
154,1,0,1
155,1,0,1
156,1,0,1
157,1,0,1
158,1,0,1
159,1,0,1
160,1,0,1
161,1,0,1
162,1,0,1
163,1,0,1
164,1,0,1
165,1,0,1
166,1,0,1
167,1,0,1
168,1,0,1
169,1,0,1
170,1,0,1
171,1,0,1
172,1,0,1
173,1,0,1
174,1,0,1
175,1,0,1
176,1,0,1
177,1,0,1
178,1,0,1
179,1,0,1
180,1,0,1
181,1,0,1
182,1,0,1
183,1,0,1
184,1,0,1
185,1,0,1
186,1,0,1
187,1,0,1
188,1,0,1
189,1,0,1
190,1,0,1
191,1,0,1
192,1,0,1
193,1,0,1
194,1,0,1
195,1,0,1
196,1,0,1
197,1,0,1
198,1,0,1
199,1,0,1
200,1,0,1
201,1,0,1
202,1,0,1
203,1,0,1
204,1,0,1
205,1,0,1
206,1,0,1
207,1,0,1
208,1,0,1
209,1,0,1
210,1,0,1
211,1,0,1
212,1,0,1
213,1,0,1
214,1,0,1
215,1,0,1
216,1,0,1
217,1,0,1
218,1,0,1
219,1,0,1
220,1,0,1
221,1,0,1
222,1,0,1
223,1,0,1
224,1,0,1
225,1,0,1
226,1,0,1
227,1,0,1
228,1,0,1
229,1,0,1
230,1,0,1
231,2,0,2
232,2,0,2
