second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,3,0,3
9,3,0,3
10,3,0,3
11,3,0,3
12,3,0,3
13,3,0,3
14,3,0,3
15,3,0,3
16,3,0,3
17,3,0,3
18,3,0,3
19,3,0,3
20,3,0,3
21,3,0,3
22,3,0,3
23,3,0,3
24,3,0,3
25,3,0,3
26,3,0,3
27,3,0,3
28,3,0,3
29,3,0,3
30,3,0,3
31,3,0,3
32,3,0,3
33,3,0,3
34,3,0,3
35,3,0,3
36,3,0,3
37,3,0,3
38,3,0,3
39,3,0,3
40,3,0,3
41,4,0,4
42,4,0,4
43,4,0,4
44,4,0,4
45,4,0,4
46,4,0,4
47,4,0,4
48,4,0,4
49,4,0,4
50,4,0,4
51,4,0,4
52,4,0,4
53,4,0,4
54,4,0,4
55,4,0,4
56,4,0,4
57,4,0,4
58,4,0,4
59,4,0,4
60,4,0,4
61,4,0,4
62,4,0,4
63,4,0,4
64,4,0,4
65,4,0,4
66,4,0,4
67,4,0,4
68,4,0,4
69,4,0,4
70,4,0,4
71,4,0,4
72,4,0,4
73,4,0,4
74,4,0,4
75,4,0,4
76,4,0,4
77,4,0,4
78,5,0,5
79,5,0,5
80,5,0,5
81,5,0,5
82,5,0,5
83,5,0,5
84,5,0,5
85,5,0,5
86,5,0,5
87,5,0,5
88,5,0,5
89,5,0,5
90,4,0,4
91,5,0,5
92,5,0,5
93,4,0,4
94,4,0,4
95,4,0,4
96,5,0,5
97,5,0,5
98,5,0,5
99,5,0,5
100,5,0,5
101,5,0,5
102,5,0,5
103,6,0,6
104,6,0,6
105,6,0,6
106,6,0,6
107,6,0,6
108,6,0,6
109,6,0,6
110,6,0,6
111,6,0,6
112,6,0,6
113,6,0,6
114,5,0,5
115,5,0,5
116,5,0,5
117,5,0,5
118,5,0,5
119,5,0,5
120,5,0,5
121,5,0,5
122,5,0,5
123,5,0,5
124,5,0,5
125,5,0,5
126,5,0,5
127,5,0,5
128,6,0,6
129,6,0,6
130,6,0,6
131,6,0,6
132,6,0,6
133,6,0,6
134,6,0,6
135,6,0,6
136,6,0,6
137,6,0,6
138,6,0,6
139,6,0,6
140,6,0,6
141,6,0,6
142,5,0,5
143,5,0,5
144,5,0,5
145,5,0,5
146,5,0,5
147,5,0,5
148,5,0,5
149,5,0,5
150,5,0,5
151,5,0,5
152,5,0,5
153,5,0,5
154,5,0,5
155,5,0,5
156,5,0,5
157,5,0,5
158,5,0,5
159,5,0,5
160,5,0,5
161,5,0,5
162,5,0,5
163,5,0,5
164,5,0,5
165,4,0,4
166,5,0,5
167,5,0,5
168,5,0,5
169,5,0,5
170,5,0,5
171,5,0,5
172,5,0,5
173,5,0,5
174,6,0,6
175,6,0,6
176,6,0,6
177,6,0,6
178,6,0,6
179,6,0,6
180,6,0,6
181,6,0,6
182,6,0,6
183,6,0,6
184,6,0,6
185,6,0,6
186,6,0,6
187,6,0,6
188,6,0,6
189,6,0,6
190,7,0,7
191,7,0,7
192,7,0,7
193,7,0,7
194,7,0,7
195,7,0,7
196,7,0,7
197,7,0,7
198,7,0,7
199,7,0,7
200,7,0,7
201,7,0,7
202,7,0,7
203,7,0,7
204,7,0,7
205,7,0,7
206,7,0,7
207,7,0,7
208,7,0,7
209,7,0,7
210,7,0,7
211,7,0,7
212,7,0,7
213,7,0,7
214,7,0,7
215,7,0,7
216,7,0,7
217,7,0,7
218,6,0,6
219,6,0,6
220,5,0,5
221,5,0,5
222,5,0,5
223,6,0,6
224,6,0,6
225,5,0,5
226,5,0,5
227,5,0,5
228,6,0,6
229,6,0,6
230,6,0,6
231,6,0,6
232,6,0,6
