second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,4,0,4
9,4,0,4
10,4,0,4
11,4,0,4
12,4,0,4
13,4,0,4
14,4,0,4
15,4,0,4
16,4,0,4
17,4,0,4
18,3,1,4
19,3,1,4
20,3,1,4
21,3,1,4
22,3,1,4
23,3,1,4
24,3,1,4
25,3,1,4
26,3,1,4
27,3,1,4
28,3,1,4
29,3,1,4
30,3,1,4
31,3,1,4
32,3,1,4
33,3,1,4
34,3,1,4
35,3,1,4
36,3,1,4
37,3,1,4
38,3,1,4
39,3,1,4
40,3,1,4
41,3,1,4
42,3,1,4
43,3,1,4
44,3,1,4
45,3,1,4
46,3,1,4
47,3,1,4
48,3,1,4
49,3,1,4
50,3,1,4
51,3,1,4
52,4,1,5
53,4,1,5
54,4,1,5
55,4,1,5
56,3,1,4
57,3,1,4
58,3,1,4
59,3,1,4
60,4,0,4
61,4,0,4
62,4,0,4
63,3,0,3
64,3,0,3
65,3,0,3
66,3,0,3
67,3,0,3
68,3,0,3
69,3,0,3
70,3,0,3
71,3,0,3
72,3,0,3
73,3,0,3
74,3,0,3
75,3,0,3
76,3,0,3
77,3,0,3
78,3,0,3
79,3,0,3
80,3,0,3
81,3,0,3
82,3,0,3
83,3,0,3
84,3,0,3
85,3,0,3
86,3,0,3
87,3,0,3
88,3,0,3
89,3,0,3
90,3,0,3
91,3,0,3
92,3,0,3
93,3,0,3
94,3,0,3
95,3,0,3
96,3,0,3
97,3,0,3
98,3,0,3
99,3,0,3
100,3,0,3
101,3,0,3
102,3,0,3
103,3,0,3
104,3,0,3
105,3,0,3
106,3,0,3
107,3,0,3
108,3,0,3
109,3,0,3
110,3,0,3
111,3,0,3
112,3,0,3
113,3,0,3
114,3,0,3
115,3,0,3
116,4,0,4
117,4,0,4
118,3,0,3
119,3,0,3
120,3,0,3
121,3,0,3
122,3,0,3
123,3,0,3
124,3,0,3
125,3,0,3
126,3,0,3
127,2,0,2
128,2,0,2
129,2,0,2
130,2,0,2
131,2,0,2
132,2,0,2
133,2,0,2
134,2,0,2
135,2,0,2
136,2,0,2
137,2,0,2
138,2,0,2
139,2,0,2
140,2,0,2
141,2,0,2
142,2,0,2
143,2,0,2
144,2,0,2
145,2,0,2
146,2,0,2
147,2,0,2
148,2,0,2
149,2,0,2
150,2,0,2
151,2,0,2
152,2,0,2
153,2,0,2
154,2,0,2
155,2,0,2
156,2,0,2
157,2,0,2
158,2,0,2
159,3,0,3
160,3,0,3
161,3,0,3
162,2,0,2
163,2,0,2
164,2,0,2
165,2,0,2
166,2,0,2
167,2,0,2
168,2,0,2
169,2,0,2
170,2,0,2
171,2,0,2
172,2,0,2
173,2,0,2
174,2,0,2
175,2,0,2
176,2,0,2
177,2,0,2
178,2,0,2
179,2,0,2
180,2,0,2
181,2,0,2
182,2,0,2
183,2,0,2
184,2,0,2
185,2,0,2
186,2,0,2
187,2,0,2
188,2,0,2
189,2,0,2
190,2,0,2
191,2,0,2
192,2,0,2
193,2,0,2
194,2,0,2
195,2,0,2
196,2,0,2
197,2,0,2
198,2,0,2
199,2,0,2
200,2,0,2
201,2,0,2
202,2,0,2
203,2,0,2
204,2,0,2
205,2,0,2
206,2,0,2
207,1,0,1
208,1,0,1
209,1,0,1
210,1,0,1
211,1,0,1
212,1,0,1
213,1,0,1
214,1,0,1
215,1,0,1
216,1,0,1
217,1,0,1
218,1,0,1
219,1,0,1
220,1,0,1
221,1,0,1
222,1,0,1
223,1,0,1
224,1,0,1
225,1,0,1
226,1,0,1
227,1,0,1
228,1,0,1
229,1,0,1
230,1,0,1
231,1,0,1
232,1,0,1
