second,idle_count,walking_count,total_count
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,1,0,1
9,1,0,1
10,1,0,1
11,1,0,1
12,1,0,1
13,1,0,1
14,1,0,1
15,1,0,1
16,1,0,1
17,1,0,1
18,1,0,1
19,1,0,1
20,1,0,1
21,2,0,2
22,2,0,2
23,2,0,2
24,2,0,2
25,2,0,2
26,2,0,2
27,2,0,2
28,2,0,2
29,2,0,2
30,2,0,2
31,2,0,2
32,2,0,2
33,2,0,2
34,2,0,2
35,2,0,2
36,2,0,2
37,2,0,2
38,2,0,2
39,2,0,2
40,2,0,2
41,2,0,2
42,2,0,2
43,2,0,2
44,2,0,2
45,2,0,2
46,2,0,2
47,2,0,2
48,2,0,2
49,2,0,2
50,2,0,2
51,2,0,2
52,2,0,2
53,2,0,2
54,2,0,2
55,2,0,2
56,2,0,2
57,2,0,2
58,2,0,2
59,2,0,2
60,2,0,2
61,2,0,2
62,2,0,2
63,2,0,2
64,2,0,2
65,2,0,2
66,2,0,2
67,2,0,2
68,2,0,2
69,2,0,2
70,2,0,2
71,2,0,2
72,2,0,2
73,2,0,2
74,2,0,2
75,2,0,2
76,2,0,2
77,2,0,2
78,2,0,2
79,2,0,2
80,2,0,2
81,2,0,2
82,2,0,2
83,2,0,2
84,2,0,2
85,2,0,2
86,2,0,2
87,2,0,2
88,2,0,2
89,2,0,2
90,2,0,2
91,2,0,2
92,2,0,2
93,2,0,2
94,2,0,2
95,2,0,2
96,2,0,2
97,2,0,2
98,2,0,2
99,2,0,2
100,2,0,2
101,2,0,2
102,2,0,2
103,2,0,2
104,2,0,2
105,2,0,2
106,2,0,2
107,2,0,2
108,2,0,2
109,2,0,2
110,2,0,2
111,2,0,2
112,2,0,2
113,2,0,2
114,2,0,2
115,2,0,2
116,2,0,2
117,2,0,2
118,2,0,2
119,2,0,2
120,2,0,2
121,2,0,2
122,2,0,2
123,2,0,2
124,2,0,2
125,2,0,2
126,2,0,2
127,2,0,2
128,2,0,2
129,2,0,2
130,2,0,2
131,2,0,2
132,2,0,2
133,2,0,2
134,2,0,2
135,2,0,2
136,2,0,2
137,2,0,2
138,2,0,2
139,2,0,2
140,2,0,2
141,2,0,2
142,2,0,2
143,2,0,2
144,2,0,2
145,2,0,2
146,2,0,2
147,2,0,2
148,2,0,2
149,2,0,2
150,2,0,2
151,2,0,2
152,2,0,2
153,2,0,2
154,2,0,2
155,2,0,2
156,2,0,2
157,2,0,2
158,2,0,2
159,2,0,2
160,2,0,2
161,2,0,2
162,2,0,2
163,2,0,2
164,2,0,2
165,2,0,2
166,2,0,2
167,2,0,2
168,2,0,2
169,2,0,2
170,2,0,2
171,2,0,2
172,2,0,2
173,2,0,2
174,2,0,2
175,2,0,2
176,2,0,2
177,2,0,2
178,2,0,2
179,2,0,2
180,2,0,2
181,2,0,2
182,2,0,2
183,2,0,2
184,2,0,2
185,2,0,2
186,2,0,2
187,2,0,2
188,2,0,2
189,2,0,2
190,2,0,2
191,2,0,2
192,2,0,2
193,2,0,2
194,2,0,2
195,2,0,2
196,2,0,2
197,2,0,2
198,2,0,2
199,2,0,2
200,2,0,2
201,2,0,2
202,2,0,2
203,2,0,2
204,2,0,2
205,2,0,2
206,2,0,2
207,2,0,2
208,2,0,2
209,2,0,2
210,2,0,2
211,2,0,2
212,2,0,2
213,2,0,2
214,2,0,2
215,2,0,2
216,2,0,2
217,2,0,2
218,2,0,2
219,2,0,2
220,2,0,2
221,2,0,2
222,2,0,2
223,2,0,2
224,2,0,2
225,2,0,2
226,2,0,2
227,2,0,2
228,2,0,2
229,2,0,2
230,2,0,2
231,2,0,2
232,2,0,2
